#X0 X1 X2 value type pair_id boundary
1062.78 68573.1 5425.29 1.19521e-06 4 -1 0
2323.16 66876.5 4.55384 5.19898e-08 2 1315 0
816.552 68823.3 6760.51 6.17478e-07 4 -1 0
5314.21 47164 7370.25 3.39361e-07 4 -1 0
4858.56 40019.1 2144.89 1.62487e-08 2 1322 0
282.005 32851.7 5267.96 4.90348e-06 4 -1 0
290.531 32797.8 5325.17 3.26268e-06 4 -1 0
223.663 34970.7 3.22361 2.13991e-08 2 1731 2
238.322 33083.5 5024.96 2.18417e-06 4 -1 0
3039.2 50564.2 7578.79 8.0625e-07 4 -1 0
18622.3 36464 1887.07 1.65327e-07 4 -1 0
19112.5 37067.3 1254.07 6.45953e-07 4 -1 0
25945.9 37469.4 2021.03 4.16097e-08 2 1349 0
51504.9 35900 13075.8 3.818e-06 4 -1 0
70216.6 36510.9 3599.21 3.7226e-07 4 -1 0
71450.9 68652.3 10553 4.61767e-07 4 -1 0
71352.8 68286.6 10589.9 3.7409e-07 4 -1 0
73563.9 66043.4 6036.09 1.97691e-08 2 1427 0
65706.8 67608.5 2691.08 4.79373e-08 4 -1 0
64349.5 67446.2 2814.42 1.50667e-07 4 -1 0
66828.6 65175 3295.35 1.40609e-08 2 1422 0
62999.2 67244.8 3029.91 5.17512e-06 4 -1 0
62797.4 67222.3 3057.74 6.46452e-08 4 -1 0
60696 67392 2763.17 1.92733e-07 4 -1 0
61787.8 72176.2 6164.44 5.19446e-08 2 1433 0
60359.5 67250.1 2948.05 1.80144e-07 4 -1 0
71424.4 68930.2 10694.8 3.19838e-07 4 -1 0
70049.7 64905.7 18385.5 1.18403e-08 2 1482 0
71263.4 68766.3 10971.6 2.11472e-06 4 -1 0
71657.8 69183.3 10284.2 3.4479e-07 4 -1 0
72910.9 70099.1 14382.3 3.80953e-08 2 1483 0
70999.9 68529.7 11391.4 1.02264e-06 4 -1 0
65784.2 24341.1 12427.6 1.52677e-06 4 -1 0
66521 24599.4 13174.3 3.80621e-06 4 -1 0
61698 25001 8411.39 4.30272e-08 2 1095 0
65018.8 24654.9 12638.3 1.71041e-06 4 -1 0
53876.6 13790 15494.2 8.93813e-06 4 -1 0
59556.5 19560.2 17013.8 4.15726e-08 2 1548 0
56404.4 21975.7 14092.6 1.64226e-06 4 -1 0
60492.7 11553 10033.8 1.67881e-06 4 -1 0
60388.2 11248.8 10430.9 8.13666e-07 4 -1 0
67708.6 7660.7 8251.07 8.73311e-09 2 1597 0
42906.9 13009.6 10625 8.4618e-08 4 -1 0
38805.3 16307.2 9845.42 1.06267e-08 2 1575 0
35758.9 19857 15227.6 4.28568e-07 4 -1 0
48325.5 22997.1 10321.4 6.85948e-08 4 -1 0
48956.6 17814.6 7464.34 3.61917e-08 2 1621 0
52612.6 18386.4 4596.59 4.7782e-07 4 -1 0
53700.3 18829.3 5324.93 4.3391e-07 4 -1 0
65270.6 24593.4 12771 1.86149e-06 4 -1 0
61535.6 25255.7 7737.56 1.23667e-07 2 1620 0
